InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
552672,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-08-05 15:46:46,2.55,12312.0,Germany
551470,21977,PACK OF 60 PINK PAISLEY CAKE CASES,15,2025-11-26 01:36:12,0.61,13480.0,United Kingdom
556622,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,2025-05-04 04:04:52,0.5,15667.0,EIRE
566443,85099B,JUMBO BAG RED RETROSPOT,13,2025-07-20 17:42:15,1.87,17771.0,Germany
540334,21977,PACK OF 60 PINK PAISLEY CAKE CASES,13,2025-09-06 15:15:24,0.55,14974.0,United Kingdom
540583,85099B,JUMBO BAG RED RETROSPOT,16,2025-02-24 04:44:53,2.29,,United Kingdom
559685,20725,LUNCH BAG RED RETROSPOT,12,2025-11-24 14:23:14,1.65,16668.0,United Kingdom
537744,20725,LUNCH BAG RED RETROSPOT,10,2025-03-16 00:50:34,1.65,,Netherlands
550582,20725,LUNCH BAG RED RETROSPOT,2,2025-10-23 18:54:43,1.48,16825.0,United Kingdom
C552858,85099B,JUMBO BAG RED RETROSPOT,-19,2025-08-29 00:38:36,1.87,14409.0,United Kingdom
549318,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-02-21 20:05:58,2.3,14656.0,France
554123,20725,LUNCH BAG RED RETROSPOT,6,2025-09-22 05:22:11,1.48,16420.0,United Kingdom
539858,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-03-13 06:04:55,2.55,15833.0,United Kingdom
545067,85099B,JUMBO BAG RED RETROSPOT,12,2025-08-07 22:13:12,2.08,15166.0,United Kingdom
536172,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2025-12-17 19:32:50,2.55,14599.0,United Kingdom
568695,85099B,JUMBO BAG RED RETROSPOT,16,2025-12-14 08:04:37,2.29,17855.0,France
564287,21977,PACK OF 60 PINK PAISLEY CAKE CASES,17,2025-11-15 04:22:13,0.55,12394.0,Spain
544626,85099B,JUMBO BAG RED RETROSPOT,17,2025-06-30 02:37:49,2.08,12330.0,Spain
537235,85099B,JUMBO BAG RED RETROSPOT,12,2025-07-24 09:27:39,2.08,14874.0,Spain
545185,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2025-04-20 13:56:37,2.55,12205.0,United Kingdom
568506,22423,REGENCY CAKESTAND 3 TIER,2,2025-12-03 11:49:24,11.48,14045.0,United Kingdom
563573,85099B,JUMBO BAG RED RETROSPOT,8,2025-06-24 21:31:14,2.08,15411.0,Germany
558407,20725,LUNCH BAG RED RETROSPOT,10,2025-10-09 19:19:06,1.65,14430.0,Netherlands
567376,POST,POSTAGE,14,2025-05-12 06:14:48,19.8,13219.0,France
542005,POST,POSTAGE,6,2025-09-28 21:37:33,18.0,13708.0,United Kingdom
554228,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-03-23 11:05:01,2.3,15625.0,France
562992,22423,REGENCY CAKESTAND 3 TIER,18,2025-09-25 00:24:47,14.02,17708.0,EIRE
536647,85099B,JUMBO BAG RED RETROSPOT,13,2025-01-17 20:26:01,2.08,16688.0,Netherlands
550790,21977,PACK OF 60 PINK PAISLEY CAKE CASES,13,2025-02-08 17:41:37,0.55,15284.0,France
548084,20725,LUNCH BAG RED RETROSPOT,4,2025-05-09 08:31:40,1.65,12828.0,United Kingdom
542011,20725,LUNCH BAG RED RETROSPOT,10,2025-06-25 21:03:37,1.82,13455.0,United Kingdom
543613,85099B,JUMBO BAG RED RETROSPOT,9,2025-09-17 21:44:16,1.87,14643.0,United Kingdom
568916,21977,PACK OF 60 PINK PAISLEY CAKE CASES,12,2025-05-12 22:54:11,0.55,13480.0,United Kingdom
553374,POST,POSTAGE,18,2025-01-07 21:54:05,19.8,16132.0,Netherlands
538774,22423,REGENCY CAKESTAND 3 TIER,6,2025-04-29 06:25:45,12.75,14197.0,United Kingdom
559207,20725,LUNCH BAG RED RETROSPOT,16,2025-06-10 13:22:57,1.82,17003.0,United Kingdom
556098,20725,LUNCH BAG RED RETROSPOT,13,2025-07-18 04:09:03,1.65,13614.0,United Kingdom
549342,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-08-24 16:21:38,2.55,14978.0,Germany
549499,POST,POSTAGE,19,2025-04-01 11:58:28,16.2,16286.0,United Kingdom
554270,20725,LUNCH BAG RED RETROSPOT,3,2025-08-11 21:06:11,1.65,13236.0,United Kingdom
567579,20725,LUNCH BAG RED RETROSPOT,13,2025-08-19 21:37:26,1.48,16568.0,Spain
561835,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-10-11 07:37:44,2.8,15514.0,United Kingdom
549616,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-07-10 07:34:29,2.3,15885.0,United Kingdom
544368,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2025-10-23 00:46:03,0.5,14727.0,United Kingdom
539696,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2025-03-22 12:07:17,2.55,17610.0,Germany
542662,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-09-17 09:13:57,2.3,16631.0,France
540673,85099B,JUMBO BAG RED RETROSPOT,7,2025-01-17 23:53:35,2.08,13152.0,Spain
563391,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2025-02-07 19:37:33,2.55,15333.0,United Kingdom
555576,20725,LUNCH BAG RED RETROSPOT,13,2025-11-12 10:56:41,1.65,17419.0,Netherlands
537258,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,2025-06-23 13:37:40,0.55,13676.0,France
567490,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2025-08-15 15:04:40,2.3,15218.0,United Kingdom
541120,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2025-08-09 21:40:19,0.55,16526.0,United Kingdom
557945,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-09-11 23:53:39,2.3,13639.0,United Kingdom
536420,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2025-03-31 10:02:15,2.55,15106.0,Spain
556020,85099B,JUMBO BAG RED RETROSPOT,6,2025-03-07 08:48:51,2.29,15317.0,United Kingdom
554883,85099B,JUMBO BAG RED RETROSPOT,2,2025-01-16 17:06:48,2.08,13065.0,United Kingdom
566901,22423,REGENCY CAKESTAND 3 TIER,9,2025-11-12 06:33:01,12.75,13065.0,France
556402,21977,PACK OF 60 PINK PAISLEY CAKE CASES,8,2025-03-23 03:22:20,0.5,15378.0,Spain
552632,85099B,JUMBO BAG RED RETROSPOT,19,2025-07-29 06:47:08,2.29,13072.0,Germany
554055,21977,PACK OF 60 PINK PAISLEY CAKE CASES,5,2025-06-16 07:35:28,0.5,17689.0,France
557532,85099B,JUMBO BAG RED RETROSPOT,6,2025-03-01 14:48:29,2.08,15142.0,United Kingdom
550085,20725,LUNCH BAG RED RETROSPOT,4,2025-06-01 17:39:18,1.48,16233.0,Spain
560270,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2025-01-31 03:54:17,0.5,14381.0,United Kingdom
553986,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-03-06 01:04:45,2.55,13792.0,United Kingdom
568952,21977,PACK OF 60 PINK PAISLEY CAKE CASES,5,2025-02-20 03:56:54,0.55,14919.0,Netherlands
542593,20725,LUNCH BAG RED RETROSPOT,14,2025-10-28 21:52:21,1.82,16265.0,United Kingdom
560793,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-07-27 06:14:35,2.55,14385.0,United Kingdom
564092,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,2025-12-04 12:40:41,0.61,13695.0,Germany
560416,20725,LUNCH BAG RED RETROSPOT,5,2025-06-09 12:58:56,1.82,12863.0,United Kingdom
569346,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-03-15 06:40:21,2.55,15256.0,United Kingdom
550757,POST,POSTAGE,19,2025-08-11 20:15:36,18.0,16078.0,Germany
554381,85099B,JUMBO BAG RED RETROSPOT,18,2025-12-06 01:33:50,2.08,15159.0,France
541234,20725,LUNCH BAG RED RETROSPOT,18,2025-07-14 12:42:08,1.65,13529.0,EIRE
548728,POST,POSTAGE,16,2025-01-07 09:55:40,18.0,13484.0,United Kingdom
541429,POST,POSTAGE,15,2025-04-21 18:47:00,16.2,14262.0,Germany
562920,21977,PACK OF 60 PINK PAISLEY CAKE CASES,19,2025-12-04 04:44:00,0.55,14087.0,EIRE
562594,20725,LUNCH BAG RED RETROSPOT,7,2025-07-09 22:58:52,1.65,13222.0,United Kingdom
542564,22423,REGENCY CAKESTAND 3 TIER,18,2025-12-14 19:01:06,14.02,17653.0,United Kingdom
563298,22423,REGENCY CAKESTAND 3 TIER,1,2025-07-05 17:45:36,14.02,13978.0,United Kingdom
546906,20725,LUNCH BAG RED RETROSPOT,16,2025-01-05 11:52:10,1.65,13503.0,United Kingdom
560810,85099B,JUMBO BAG RED RETROSPOT,7,2025-11-15 15:25:36,1.87,,United Kingdom
567959,20725,LUNCH BAG RED RETROSPOT,6,2025-10-06 04:59:04,1.82,16806.0,France
564200,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-09-19 00:11:47,2.55,14788.0,Netherlands
542334,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2025-12-21 17:53:46,2.3,16004.0,United Kingdom
542128,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-03-13 10:45:42,2.8,12570.0,Germany
539811,85099B,JUMBO BAG RED RETROSPOT,14,2025-11-27 08:27:36,2.08,15195.0,United Kingdom
564626,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-03-26 06:25:59,2.3,12399.0,United Kingdom
554576,85099B,JUMBO BAG RED RETROSPOT,17,2025-12-21 14:53:22,2.08,,France
541299,POST,POSTAGE,3,2025-03-11 12:17:53,19.8,15551.0,United Kingdom
555972,20725,LUNCH BAG RED RETROSPOT,16,2025-07-20 16:12:05,1.82,13227.0,Netherlands
554016,20725,LUNCH BAG RED RETROSPOT,16,2025-10-16 22:49:33,1.65,12219.0,United Kingdom
556303,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-01-29 20:03:03,2.55,13073.0,United Kingdom
557580,85099B,JUMBO BAG RED RETROSPOT,12,2025-01-25 07:41:26,2.08,,United Kingdom
541592,21977,PACK OF 60 PINK PAISLEY CAKE CASES,16,2025-11-07 05:48:12,0.61,15520.0,United Kingdom
549165,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2025-01-23 03:51:31,2.3,14290.0,Spain
560518,85099B,JUMBO BAG RED RETROSPOT,14,2025-08-13 13:39:28,2.29,17840.0,France
566909,POST,POSTAGE,4,2025-12-09 19:49:17,18.0,14314.0,United Kingdom
544237,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-08-13 06:04:35,2.55,17263.0,United Kingdom
555417,POST,POSTAGE,4,2025-06-25 23:46:26,18.0,14069.0,Germany
568235,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-06-02 10:18:09,2.55,12151.0,EIRE
556440,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-08-21 18:43:18,2.3,12661.0,United Kingdom
543750,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2025-07-28 07:09:25,2.55,13642.0,United Kingdom
555850,POST,POSTAGE,19,2025-07-03 03:19:17,18.0,13119.0,United Kingdom
536588,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2025-02-26 12:18:22,0.55,12943.0,United Kingdom
552629,20725,LUNCH BAG RED RETROSPOT,2,2025-08-30 13:13:00,1.65,14300.0,United Kingdom
555306,85099B,JUMBO BAG RED RETROSPOT,2,2025-09-28 11:28:45,2.08,17854.0,United Kingdom
537920,20725,LUNCH BAG RED RETROSPOT,4,2025-09-16 09:43:28,1.48,13203.0,United Kingdom
542896,21977,PACK OF 60 PINK PAISLEY CAKE CASES,11,2025-01-28 15:35:59,0.55,13413.0,United Kingdom
569617,21977,PACK OF 60 PINK PAISLEY CAKE CASES,16,2025-09-14 15:12:08,0.55,17971.0,United Kingdom
557371,20725,LUNCH BAG RED RETROSPOT,1,2025-09-24 03:37:59,1.65,13207.0,Netherlands
551588,20725,LUNCH BAG RED RETROSPOT,16,2025-03-08 16:02:48,1.65,16981.0,Germany
543793,21977,PACK OF 60 PINK PAISLEY CAKE CASES,18,2025-11-06 07:59:01,0.5,15725.0,United Kingdom
540221,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-07-11 19:22:12,2.8,17566.0,United Kingdom
550554,20725,LUNCH BAG RED RETROSPOT,9,2025-06-22 11:56:44,1.48,15337.0,United Kingdom
554548,22423,REGENCY CAKESTAND 3 TIER,16,2025-09-21 05:45:43,12.75,15560.0,Spain
542103,POST,POSTAGE,14,2025-07-06 04:19:22,18.0,13355.0,Germany
563229,85099B,JUMBO BAG RED RETROSPOT,4,2025-07-18 23:09:08,2.08,15449.0,United Kingdom
550579,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-04-24 17:14:51,2.8,16022.0,Netherlands
537898,22423,REGENCY CAKESTAND 3 TIER,9,2025-12-05 05:09:09,12.75,17921.0,EIRE
540641,21977,PACK OF 60 PINK PAISLEY CAKE CASES,17,2025-12-20 12:02:29,0.61,12582.0,EIRE
565295,85099B,JUMBO BAG RED RETROSPOT,19,2025-02-17 02:58:42,2.08,,United Kingdom
547491,20725,LUNCH BAG RED RETROSPOT,10,2025-09-25 20:01:15,1.82,12116.0,United Kingdom
548677,21977,PACK OF 60 PINK PAISLEY CAKE CASES,11,2025-01-09 19:53:34,0.5,16742.0,France
542763,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-05-15 19:16:37,2.55,,United Kingdom
563465,85099B,JUMBO BAG RED RETROSPOT,10,2025-12-21 11:07:04,1.87,17492.0,France
563747,20725,LUNCH BAG RED RETROSPOT,13,2025-03-05 03:58:53,1.48,14189.0,France
544244,POST,POSTAGE,6,2025-05-18 11:45:55,19.8,13730.0,United Kingdom
560798,85099B,JUMBO BAG RED RETROSPOT,11,2025-03-22 12:14:59,2.08,17850.0,United Kingdom
551379,POST,POSTAGE,12,2025-09-23 07:38:58,18.0,16322.0,United Kingdom
541671,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-06-19 09:04:01,2.8,15283.0,United Kingdom
563060,21977,PACK OF 60 PINK PAISLEY CAKE CASES,19,2025-08-05 01:06:50,0.55,17333.0,Germany
538818,20725,LUNCH BAG RED RETROSPOT,15,2025-12-11 12:33:34,1.65,16528.0,France
565728,85099B,JUMBO BAG RED RETROSPOT,14,2025-07-10 04:38:47,1.87,15824.0,United Kingdom
536875,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-09-25 20:10:48,2.55,13928.0,France
546982,21977,PACK OF 60 PINK PAISLEY CAKE CASES,11,2025-02-05 18:16:45,0.55,17916.0,United Kingdom
543706,85099B,JUMBO BAG RED RETROSPOT,6,2025-03-20 14:29:21,2.08,16316.0,France
544000,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-12-12 05:23:08,2.3,17673.0,United Kingdom
552326,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2025-11-10 16:01:50,2.3,17797.0,France
561556,20725,LUNCH BAG RED RETROSPOT,17,2025-08-28 23:49:26,1.48,15295.0,France
549596,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2025-05-19 15:08:05,2.55,14146.0,United Kingdom
553539,85099B,JUMBO BAG RED RETROSPOT,10,2025-03-14 18:52:09,2.08,17683.0,Germany
569030,POST,POSTAGE,6,2025-11-07 21:36:37,16.2,17994.0,Spain
552927,20725,LUNCH BAG RED RETROSPOT,1,2025-10-14 20:21:58,1.82,12731.0,United Kingdom
562936,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,2025-03-30 03:53:34,0.55,15830.0,France
549083,85099B,JUMBO BAG RED RETROSPOT,2,2025-08-04 20:57:31,2.08,15614.0,Netherlands
538658,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2025-08-14 18:22:17,2.8,16491.0,Spain
544699,85099B,JUMBO BAG RED RETROSPOT,2,2025-06-24 17:15:13,1.87,17852.0,United Kingdom
C541403,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-7,2025-12-05 05:28:10,2.3,13513.0,Germany
566841,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2025-02-15 11:11:18,2.55,,Netherlands
536904,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2025-04-05 21:41:41,2.3,15858.0,Germany
563961,21977,PACK OF 60 PINK PAISLEY CAKE CASES,17,2025-02-04 22:00:29,0.55,12495.0,United Kingdom
540699,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-09-10 02:46:08,2.8,15066.0,United Kingdom
541116,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-08-24 10:14:11,2.55,12800.0,EIRE
554000,20725,LUNCH BAG RED RETROSPOT,19,2025-12-27 14:32:46,1.82,17738.0,United Kingdom
538756,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-07-17 02:17:58,2.3,16579.0,United Kingdom
538609,20725,LUNCH BAG RED RETROSPOT,2,2025-02-24 05:54:17,1.65,17428.0,United Kingdom
562372,85099B,JUMBO BAG RED RETROSPOT,18,2025-06-14 14:18:52,2.08,15615.0,France
538035,21977,PACK OF 60 PINK PAISLEY CAKE CASES,12,2025-02-02 15:44:50,0.55,14380.0,United Kingdom
556304,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-09-02 02:32:00,2.8,14570.0,Spain
540017,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-09-04 10:09:51,2.55,17681.0,France
538910,20725,LUNCH BAG RED RETROSPOT,9,2025-11-10 15:43:45,1.82,12909.0,Netherlands
558760,85099B,JUMBO BAG RED RETROSPOT,9,2025-05-05 23:46:21,2.08,17308.0,Spain
549335,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-04-24 23:56:26,2.3,,United Kingdom
536658,85099B,JUMBO BAG RED RETROSPOT,8,2025-01-27 07:27:22,2.29,15542.0,Germany
559171,85099B,JUMBO BAG RED RETROSPOT,7,2025-06-01 16:12:17,1.87,16001.0,United Kingdom
568967,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-06-23 13:15:50,2.3,12492.0,Netherlands
555075,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2025-10-03 05:03:11,0.61,12892.0,United Kingdom
548946,85099B,JUMBO BAG RED RETROSPOT,15,2025-10-03 12:10:48,2.29,,Germany
564690,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2025-02-21 03:18:31,0.55,16672.0,EIRE
547443,20725,LUNCH BAG RED RETROSPOT,5,2025-04-15 02:53:04,1.65,12461.0,United Kingdom
556843,85099B,JUMBO BAG RED RETROSPOT,10,2025-07-06 08:33:11,2.08,15665.0,EIRE
552143,POST,POSTAGE,4,2025-05-03 06:16:25,18.0,12647.0,United Kingdom
560694,85099B,JUMBO BAG RED RETROSPOT,1,2025-01-10 03:29:54,2.29,16606.0,United Kingdom
553607,85099B,JUMBO BAG RED RETROSPOT,8,2025-11-05 01:14:43,1.87,17861.0,United Kingdom
552380,21977,PACK OF 60 PINK PAISLEY CAKE CASES,14,2025-09-24 13:40:21,0.5,14484.0,United Kingdom
550280,21977,PACK OF 60 PINK PAISLEY CAKE CASES,5,2025-07-09 00:08:25,0.61,13273.0,Germany
546059,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-04-26 18:47:39,2.55,14669.0,Netherlands
552535,POST,POSTAGE,13,2025-11-04 01:44:49,18.0,16145.0,United Kingdom
538063,POST,POSTAGE,19,2025-01-13 15:47:43,18.0,16364.0,Germany
547550,22423,REGENCY CAKESTAND 3 TIER,10,2025-06-12 03:33:57,12.75,15819.0,Spain
538599,21977,PACK OF 60 PINK PAISLEY CAKE CASES,11,2025-10-20 14:48:45,0.5,,EIRE
546948,20725,LUNCH BAG RED RETROSPOT,16,2025-12-14 03:25:22,1.65,15786.0,United Kingdom
547954,POST,POSTAGE,2,2025-04-02 10:27:16,16.2,13304.0,Netherlands
536928,21977,PACK OF 60 PINK PAISLEY CAKE CASES,19,2025-08-26 15:49:46,0.55,13240.0,United Kingdom
546072,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-03-11 04:08:43,2.8,17585.0,Germany
558841,21977,PACK OF 60 PINK PAISLEY CAKE CASES,8,2025-02-12 03:11:05,0.5,15476.0,Germany
568975,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2025-05-09 15:18:24,2.55,17167.0,EIRE
556987,21977,PACK OF 60 PINK PAISLEY CAKE CASES,18,2025-11-20 15:22:57,0.5,15753.0,United Kingdom
560207,21977,PACK OF 60 PINK PAISLEY CAKE CASES,18,2025-09-09 10:03:51,0.55,14731.0,United Kingdom
558739,21977,PACK OF 60 PINK PAISLEY CAKE CASES,15,2025-06-28 02:56:22,0.55,15422.0,France
568115,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-04-14 07:19:51,2.55,16150.0,United Kingdom
567995,85099B,JUMBO BAG RED RETROSPOT,3,2025-02-21 05:13:07,2.08,13116.0,United Kingdom
539881,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2025-04-09 15:49:22,0.61,14772.0,France
552084,22423,REGENCY CAKESTAND 3 TIER,16,2025-02-25 07:12:45,12.75,16338.0,Germany
566866,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-03-10 09:05:05,2.55,12522.0,United Kingdom
565980,22423,REGENCY CAKESTAND 3 TIER,10,2025-09-08 06:16:17,12.75,12439.0,United Kingdom
554173,20725,LUNCH BAG RED RETROSPOT,8,2025-02-18 04:02:23,1.82,12960.0,Netherlands
551094,85099B,JUMBO BAG RED RETROSPOT,14,2025-01-18 19:28:52,2.08,15547.0,United Kingdom
537980,21977,PACK OF 60 PINK PAISLEY CAKE CASES,7,2025-07-17 11:36:15,0.5,13430.0,United Kingdom
552238,85099B,JUMBO BAG RED RETROSPOT,14,2025-04-15 13:42:33,1.87,14617.0,United Kingdom
553214,20725,LUNCH BAG RED RETROSPOT,10,2025-06-15 06:56:25,1.65,12802.0,United Kingdom
557520,85099B,JUMBO BAG RED RETROSPOT,17,2025-02-21 02:05:55,2.08,13501.0,Netherlands
553743,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2025-03-18 17:36:13,2.55,12106.0,United Kingdom
543340,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2025-06-10 17:19:48,2.55,16844.0,United Kingdom
568916,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2025-09-09 01:07:46,2.3,14799.0,United Kingdom
543390,20725,LUNCH BAG RED RETROSPOT,16,2025-06-01 21:16:16,1.65,13055.0,United Kingdom
549008,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,2025-07-17 20:28:05,0.61,15157.0,United Kingdom
553334,20725,LUNCH BAG RED RETROSPOT,7,2025-07-10 20:22:08,1.65,17597.0,Netherlands
545968,20725,LUNCH BAG RED RETROSPOT,10,2025-04-09 11:04:20,1.82,16948.0,France
538332,20725,LUNCH BAG RED RETROSPOT,19,2025-04-13 16:39:06,1.82,17307.0,United Kingdom
556780,POST,POSTAGE,4,2025-06-05 00:22:57,18.0,14436.0,United Kingdom
544046,21977,PACK OF 60 PINK PAISLEY CAKE CASES,13,2025-01-12 14:21:42,0.61,14163.0,United Kingdom
565888,22423,REGENCY CAKESTAND 3 TIER,5,2025-09-08 03:12:02,14.02,13897.0,United Kingdom
562976,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2025-08-13 21:49:23,2.8,13830.0,Germany
550558,21977,PACK OF 60 PINK PAISLEY CAKE CASES,9,2025-04-22 22:41:26,0.55,17518.0,United Kingdom
551766,20725,LUNCH BAG RED RETROSPOT,17,2025-05-17 03:36:37,1.65,12824.0,France
568291,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2025-04-30 12:53:17,0.55,17108.0,Spain
536905,22423,REGENCY CAKESTAND 3 TIER,3,2025-08-26 14:12:49,12.75,17497.0,United Kingdom
548875,20725,LUNCH BAG RED RETROSPOT,19,2025-10-05 18:26:42,1.65,17064.0,Netherlands
538065,85099B,JUMBO BAG RED RETROSPOT,7,2025-02-09 11:43:50,2.29,15765.0,United Kingdom
540709,22423,REGENCY CAKESTAND 3 TIER,2,2025-05-31 21:11:11,11.48,17133.0,United Kingdom
567263,20725,LUNCH BAG RED RETROSPOT,16,2025-01-06 08:17:28,1.82,12190.0,EIRE
539448,21977,PACK OF 60 PINK PAISLEY CAKE CASES,8,2025-06-15 07:41:14,0.55,16903.0,United Kingdom
568528,22423,REGENCY CAKESTAND 3 TIER,18,2025-04-01 17:29:56,14.02,15065.0,Germany
562648,22423,REGENCY CAKESTAND 3 TIER,9,2025-05-03 13:07:33,11.48,17750.0,France
557797,21977,PACK OF 60 PINK PAISLEY CAKE CASES,15,2025-06-16 01:57:51,0.61,,United Kingdom
561227,85099B,JUMBO BAG RED RETROSPOT,11,2025-04-29 15:36:27,2.08,17580.0,Spain
542288,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-05-24 06:42:18,2.8,15442.0,United Kingdom
539986,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,2025-10-07 20:11:52,0.55,12623.0,EIRE
548514,21977,PACK OF 60 PINK PAISLEY CAKE CASES,5,2025-10-23 20:04:31,0.55,15053.0,United Kingdom
561989,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2025-01-03 10:04:55,2.55,12222.0,United Kingdom
546385,85099B,JUMBO BAG RED RETROSPOT,10,2025-05-18 20:28:38,1.87,,United Kingdom
541975,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2025-11-06 22:50:31,0.5,15190.0,Spain
562695,22423,REGENCY CAKESTAND 3 TIER,8,2025-07-13 17:30:24,12.75,16895.0,United Kingdom
557559,22423,REGENCY CAKESTAND 3 TIER,8,2025-03-16 14:34:15,12.75,12649.0,Spain
554261,22423,REGENCY CAKESTAND 3 TIER,17,2025-08-05 22:23:32,12.75,13573.0,United Kingdom
550020,85099B,JUMBO BAG RED RETROSPOT,9,2025-02-22 20:58:22,2.29,14347.0,United Kingdom
562508,20725,LUNCH BAG RED RETROSPOT,11,2025-01-08 11:28:19,1.82,15248.0,United Kingdom
560970,85099B,JUMBO BAG RED RETROSPOT,2,2025-08-19 02:00:02,1.87,12004.0,United Kingdom
548257,POST,POSTAGE,8,2025-07-08 14:25:04,18.0,15834.0,Netherlands
540404,85099B,JUMBO BAG RED RETROSPOT,6,2025-10-04 11:07:12,1.87,14987.0,United Kingdom
565563,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,2025-05-06 08:46:41,0.55,17773.0,France
540651,21977,PACK OF 60 PINK PAISLEY CAKE CASES,18,2025-11-08 04:18:00,0.55,13808.0,Germany
550591,20725,LUNCH BAG RED RETROSPOT,18,2025-06-03 17:11:53,1.82,14962.0,United Kingdom
566460,POST,POSTAGE,6,2025-09-27 21:53:06,18.0,12489.0,Germany
550190,85099B,JUMBO BAG RED RETROSPOT,12,2025-02-06 14:20:32,2.08,17503.0,Spain
564263,85099B,JUMBO BAG RED RETROSPOT,19,2025-02-05 05:38:22,2.08,17003.0,France
552629,POST,POSTAGE,5,2025-10-13 00:01:46,16.2,14129.0,United Kingdom
561332,POST,POSTAGE,9,2025-11-01 17:06:41,16.2,14762.0,Germany
556121,POST,POSTAGE,10,2025-12-10 03:47:00,18.0,17144.0,Germany
